exposures,clicks,ctr
28,4.0,0.14285714285714285
11,1.0,0.09090909090909091
11,1.0,0.09090909090909091
227,36.0,0.15859030837004406
21,0.0,0.0
111,24.0,0.21621621621621623
35,10.0,0.2857142857142857
10,2.0,0.2
11,1.0,0.09090909090909091
89,6.0,0.06741573033707865
23,2.0,0.08695652173913043
33,11.0,0.3333333333333333
29,4.0,0.13793103448275862
18,1.0,0.05555555555555555
36,14.0,0.3888888888888889
36,12.0,0.3333333333333333
23,10.0,0.43478260869565216
20,3.0,0.15
99,17.0,0.1717171717171717
15,0.0,0.0
20,4.0,0.2
113,28.0,0.24778761061946902
10,4.0,0.4
15,0.0,0.0
10,0.0,0.0
12,4.0,0.3333333333333333
33,4.0,0.12121212121212122
15,0.0,0.0
10,3.0,0.3
71,11.0,0.15492957746478872
180,22.0,0.12222222222222222
294,52.0,0.17687074829931973
743,250.0,0.3364737550471063
266,20.0,0.07518796992481203
34,5.0,0.14705882352941177
175,30.0,0.17142857142857143
23,1.0,0.043478260869565216
10,0.0,0.0
15,1.0,0.06666666666666667
24,3.0,0.125
41,10.0,0.24390243902439024
27,11.0,0.4074074074074074
10,0.0,0.0
10,4.0,0.4
12,3.0,0.25
22,2.0,0.09090909090909091
39,3.0,0.07692307692307693
59,11.0,0.1864406779661017
24,6.0,0.25
43,7.0,0.16279069767441862
17,5.0,0.29411764705882354
12,0.0,0.0
139,2.0,0.014388489208633094
23,2.0,0.08695652173913043
95,21.0,0.22105263157894736
38,9.0,0.23684210526315788
28,16.0,0.5714285714285714
33,3.0,0.09090909090909091
56,7.0,0.125
11,5.0,0.45454545454545453
20,5.0,0.25
22,6.0,0.2727272727272727
11,6.0,0.5454545454545454
32,10.0,0.3125
11,4.0,0.36363636363636365
10,0.0,0.0
24,2.0,0.08333333333333333
10,0.0,0.0
22,9.0,0.4090909090909091
23,0.0,0.0
18,1.0,0.05555555555555555
42,12.0,0.2857142857142857
13,0.0,0.0
36,7.0,0.19444444444444445
12,0.0,0.0
12,4.0,0.3333333333333333
12,5.0,0.4166666666666667
40,0.0,0.0
14,1.0,0.07142857142857142
11,2.0,0.18181818181818182
13,0.0,0.0
82,32.0,0.3902439024390244
148,57.0,0.38513513513513514
42,7.0,0.16666666666666666
11,0.0,0.0
45,1.0,0.022222222222222223
68,15.0,0.22058823529411764
43,3.0,0.06976744186046512
11,2.0,0.18181818181818182
33,5.0,0.15151515151515152
154,19.0,0.12337662337662338
81,29.0,0.35802469135802467
10,2.0,0.2
21,1.0,0.047619047619047616
23,6.0,0.2608695652173913
31,13.0,0.41935483870967744
27,8.0,0.2962962962962963
12,0.0,0.0
16,5.0,0.3125
13,5.0,0.38461538461538464
25,4.0,0.16
12,1.0,0.08333333333333333
57,14.0,0.24561403508771928
16,1.0,0.0625
15,0.0,0.0
16,1.0,0.0625
19,0.0,0.0
29,3.0,0.10344827586206896
29,10.0,0.3448275862068966
49,20.0,0.40816326530612246
25,5.0,0.2
24,0.0,0.0
38,0.0,0.0
23,5.0,0.21739130434782608
20,2.0,0.1
17,2.0,0.11764705882352941
37,3.0,0.08108108108108109
12,0.0,0.0
27,8.0,0.2962962962962963
16,6.0,0.375
180,50.0,0.2777777777777778
15,4.0,0.26666666666666666
16,0.0,0.0
20,1.0,0.05
18,4.0,0.2222222222222222
10,1.0,0.1
20,12.0,0.6
90,21.0,0.23333333333333334
23,0.0,0.0
22,4.0,0.18181818181818182
24,3.0,0.125
33,9.0,0.2727272727272727
10,2.0,0.2
59,14.0,0.23728813559322035
164,58.0,0.35365853658536583
13,2.0,0.15384615384615385
167,43.0,0.25748502994011974
13,1.0,0.07692307692307693
13,2.0,0.15384615384615385
11,1.0,0.09090909090909091
30,2.0,0.06666666666666667
50,3.0,0.06
17,4.0,0.23529411764705882
189,20.0,0.10582010582010581
57,9.0,0.15789473684210525
73,29.0,0.3972602739726027
58,12.0,0.20689655172413793
10,0.0,0.0
12,0.0,0.0
17,1.0,0.058823529411764705
122,19.0,0.1557377049180328
10,1.0,0.1
207,9.0,0.043478260869565216
18,1.0,0.05555555555555555
48,1.0,0.020833333333333332
14,1.0,0.07142857142857142
17,2.0,0.11764705882352941
32,3.0,0.09375
507,108.0,0.21301775147928995
28,3.0,0.10714285714285714
11,0.0,0.0
14,2.0,0.14285714285714285
73,9.0,0.1232876712328767
39,2.0,0.05128205128205128
67,13.0,0.19402985074626866
10,0.0,0.0
10,0.0,0.0
10,2.0,0.2
166,23.0,0.13855421686746988
13,2.0,0.15384615384615385
17,3.0,0.17647058823529413
11,2.0,0.18181818181818182
23,1.0,0.043478260869565216
29,5.0,0.1724137931034483
364,14.0,0.038461538461538464
11,4.0,0.36363636363636365
10,2.0,0.2
32,8.0,0.25
33,5.0,0.15151515151515152
13,1.0,0.07692307692307693
13,2.0,0.15384615384615385
10,2.0,0.2
14,4.0,0.2857142857142857
23,2.0,0.08695652173913043
21,1.0,0.047619047619047616
14,1.0,0.07142857142857142
23,0.0,0.0
70,8.0,0.11428571428571428
12,1.0,0.08333333333333333
134,14.0,0.1044776119402985
198,13.0,0.06565656565656566
40,1.0,0.025
16,4.0,0.25
14,0.0,0.0
15,2.0,0.13333333333333333
18,1.0,0.05555555555555555
392,77.0,0.19642857142857142
35,7.0,0.2
14,0.0,0.0
10,3.0,0.3
15,2.0,0.13333333333333333
66,6.0,0.09090909090909091
10,0.0,0.0
18,2.0,0.1111111111111111
12,2.0,0.16666666666666666
84,17.0,0.20238095238095238
11,0.0,0.0
15,3.0,0.2
24,1.0,0.041666666666666664
12,3.0,0.25
37,5.0,0.13513513513513514
18,1.0,0.05555555555555555
48,8.0,0.16666666666666666
52,11.0,0.21153846153846154
10,0.0,0.0
30,7.0,0.23333333333333334
16,4.0,0.25
14,1.0,0.07142857142857142
28,11.0,0.39285714285714285
44,7.0,0.1590909090909091
11,1.0,0.09090909090909091
92,32.0,0.34782608695652173
13,7.0,0.5384615384615384
103,6.0,0.05825242718446602
14,0.0,0.0
87,23.0,0.26436781609195403
14,0.0,0.0
30,5.0,0.16666666666666666
167,6.0,0.03592814371257485
24,9.0,0.375
21,10.0,0.47619047619047616
42,2.0,0.047619047619047616
10,3.0,0.3
15,6.0,0.4
12,0.0,0.0
16,2.0,0.125
14,0.0,0.0
35,10.0,0.2857142857142857
31,4.0,0.12903225806451613
311,114.0,0.3665594855305466
195,40.0,0.20512820512820512
10,1.0,0.1
18,5.0,0.2777777777777778
13,3.0,0.23076923076923078
20,3.0,0.15
20,0.0,0.0
13,1.0,0.07692307692307693
12,1.0,0.08333333333333333
35,9.0,0.2571428571428571
21,3.0,0.14285714285714285
28,18.0,0.6428571428571429
34,3.0,0.08823529411764706
48,0.0,0.0
13,4.0,0.3076923076923077
30,1.0,0.03333333333333333
13,1.0,0.07692307692307693
40,4.0,0.1
42,0.0,0.0
80,15.0,0.1875
14,5.0,0.35714285714285715
18,0.0,0.0
13,5.0,0.38461538461538464
10,1.0,0.1
12,0.0,0.0
17,1.0,0.058823529411764705
12,0.0,0.0
13,1.0,0.07692307692307693
25,1.0,0.04
12,3.0,0.25
13,4.0,0.3076923076923077
37,6.0,0.16216216216216217
11,0.0,0.0
26,4.0,0.15384615384615385
15,1.0,0.06666666666666667
61,15.0,0.2459016393442623
22,2.0,0.09090909090909091
10,1.0,0.1
12,4.0,0.3333333333333333
64,9.0,0.140625
262,18.0,0.06870229007633588
22,3.0,0.13636363636363635
62,2.0,0.03225806451612903
11,0.0,0.0
24,2.0,0.08333333333333333
24,23.0,0.9583333333333334
26,7.0,0.2692307692307692
217,19.0,0.08755760368663594
66,9.0,0.13636363636363635
22,3.0,0.13636363636363635
31,3.0,0.0967741935483871
51,0.0,0.0
26,1.0,0.038461538461538464
16,10.0,0.625
56,10.0,0.17857142857142858
18,2.0,0.1111111111111111
25,6.0,0.24
52,21.0,0.40384615384615385
28,3.0,0.10714285714285714
29,1.0,0.034482758620689655
47,11.0,0.23404255319148937
82,20.0,0.24390243902439024
14,1.0,0.07142857142857142
24,1.0,0.041666666666666664
72,17.0,0.2361111111111111
122,0.0,0.0
13,1.0,0.07692307692307693
14,5.0,0.35714285714285715
96,11.0,0.11458333333333333
25,2.0,0.08
11,2.0,0.18181818181818182
16,3.0,0.1875
11,5.0,0.45454545454545453
13,0.0,0.0
11,0.0,0.0
111,45.0,0.40540540540540543
24,4.0,0.16666666666666666
78,0.0,0.0
103,26.0,0.2524271844660194
65,10.0,0.15384615384615385
87,30.0,0.3448275862068966
28,8.0,0.2857142857142857
15,1.0,0.06666666666666667
12,6.0,0.5
18,1.0,0.05555555555555555
14,1.0,0.07142857142857142
113,5.0,0.04424778761061947
18,4.0,0.2222222222222222
22,3.0,0.13636363636363635
11,3.0,0.2727272727272727
11,0.0,0.0
240,30.0,0.125
19,4.0,0.21052631578947367
10,1.0,0.1
26,3.0,0.11538461538461539
17,6.0,0.35294117647058826
14,1.0,0.07142857142857142
110,0.0,0.0
42,0.0,0.0
131,1.0,0.007633587786259542
10,0.0,0.0
25,1.0,0.04
10,1.0,0.1
19,7.0,0.3684210526315789
16,7.0,0.4375
10,0.0,0.0
22,0.0,0.0
127,18.0,0.14173228346456693
12,0.0,0.0
23,1.0,0.043478260869565216
22,2.0,0.09090909090909091
25,2.0,0.08
341,9.0,0.026392961876832845
11,6.0,0.5454545454545454
15,0.0,0.0
10,0.0,0.0
20,2.0,0.1
16,4.0,0.25
32,15.0,0.46875
52,3.0,0.057692307692307696
10,0.0,0.0
27,2.0,0.07407407407407407
18,1.0,0.05555555555555555
12,1.0,0.08333333333333333
10,4.0,0.4
23,0.0,0.0
130,53.0,0.4076923076923077
130,6.0,0.046153846153846156
43,22.0,0.5116279069767442
47,0.0,0.0
27,1.0,0.037037037037037035
29,8.0,0.27586206896551724
72,6.0,0.08333333333333333
23,5.0,0.21739130434782608
24,2.0,0.08333333333333333
19,3.0,0.15789473684210525
18,1.0,0.05555555555555555
21,4.0,0.19047619047619047
72,16.0,0.2222222222222222
14,3.0,0.21428571428571427
38,8.0,0.21052631578947367
18,4.0,0.2222222222222222
18,1.0,0.05555555555555555
26,8.0,0.3076923076923077
210,41.0,0.19523809523809524
47,12.0,0.2553191489361702
11,0.0,0.0
16,2.0,0.125
25,3.0,0.12
36,5.0,0.1388888888888889
317,29.0,0.0914826498422713
67,8.0,0.11940298507462686
71,20.0,0.28169014084507044
18,1.0,0.05555555555555555
18,2.0,0.1111111111111111
10,0.0,0.0
115,9.0,0.0782608695652174
66,5.0,0.07575757575757576
174,15.0,0.08620689655172414
18,1.0,0.05555555555555555
12,3.0,0.25
17,0.0,0.0
12,0.0,0.0
17,2.0,0.11764705882352941
10,0.0,0.0
20,5.0,0.25
20,9.0,0.45
56,15.0,0.26785714285714285
16,1.0,0.0625
11,1.0,0.09090909090909091
14,0.0,0.0
18,1.0,0.05555555555555555
41,4.0,0.0975609756097561
193,24.0,0.12435233160621761
24,12.0,0.5
28,9.0,0.32142857142857145
19,1.0,0.05263157894736842
54,6.0,0.1111111111111111
28,15.0,0.5357142857142857
11,1.0,0.09090909090909091
35,3.0,0.08571428571428572
31,7.0,0.22580645161290322
17,0.0,0.0
13,0.0,0.0
15,2.0,0.13333333333333333
33,4.0,0.12121212121212122
23,6.0,0.2608695652173913
11,0.0,0.0
145,14.0,0.09655172413793103
60,3.0,0.05
13,4.0,0.3076923076923077
43,1.0,0.023255813953488372
69,20.0,0.2898550724637681
103,11.0,0.10679611650485436
18,4.0,0.2222222222222222
30,8.0,0.26666666666666666
31,1.0,0.03225806451612903
10,0.0,0.0
19,11.0,0.5789473684210527
19,4.0,0.21052631578947367
10,1.0,0.1
65,3.0,0.046153846153846156
11,2.0,0.18181818181818182
23,6.0,0.2608695652173913
17,6.0,0.35294117647058826
34,2.0,0.058823529411764705
10,0.0,0.0
14,2.0,0.14285714285714285
23,2.0,0.08695652173913043
20,6.0,0.3
55,10.0,0.18181818181818182
12,1.0,0.08333333333333333
10,0.0,0.0
12,3.0,0.25
14,1.0,0.07142857142857142
25,6.0,0.24
12,2.0,0.16666666666666666
33,2.0,0.06060606060606061
20,2.0,0.1
64,7.0,0.109375
13,3.0,0.23076923076923078
507,71.0,0.14003944773175542
131,4.0,0.030534351145038167
34,0.0,0.0
15,1.0,0.06666666666666667
14,0.0,0.0
14,0.0,0.0
13,1.0,0.07692307692307693
30,3.0,0.1
20,1.0,0.05
27,15.0,0.5555555555555556
11,1.0,0.09090909090909091
16,0.0,0.0
33,1.0,0.030303030303030304
11,0.0,0.0
11,1.0,0.09090909090909091
16,7.0,0.4375
96,9.0,0.09375
486,162.0,0.3333333333333333
10,2.0,0.2
13,0.0,0.0
20,1.0,0.05
21,3.0,0.14285714285714285
17,7.0,0.4117647058823529
40,3.0,0.075
256,31.0,0.12109375
273,46.0,0.1684981684981685
54,4.0,0.07407407407407407
39,10.0,0.2564102564102564
21,4.0,0.19047619047619047
13,1.0,0.07692307692307693
95,19.0,0.2
458,55.0,0.12008733624454149
94,7.0,0.07446808510638298
67,7.0,0.1044776119402985
10,3.0,0.3
31,17.0,0.5483870967741935
30,9.0,0.3
47,9.0,0.19148936170212766
15,1.0,0.06666666666666667
75,11.0,0.14666666666666667
11,4.0,0.36363636363636365
230,32.0,0.1391304347826087
19,0.0,0.0
27,1.0,0.037037037037037035
11,3.0,0.2727272727272727
11,3.0,0.2727272727272727
118,25.0,0.211864406779661
21,0.0,0.0
12,2.0,0.16666666666666666
167,53.0,0.31736526946107785
19,0.0,0.0
17,7.0,0.4117647058823529
19,1.0,0.05263157894736842
46,7.0,0.15217391304347827
208,32.0,0.15384615384615385
59,13.0,0.22033898305084745
11,6.0,0.5454545454545454
18,0.0,0.0
37,17.0,0.4594594594594595
736,70.0,0.09510869565217392
10,2.0,0.2
12,3.0,0.25
15,4.0,0.26666666666666666
31,12.0,0.3870967741935484
10,2.0,0.2
11,0.0,0.0
29,12.0,0.41379310344827586
10,0.0,0.0
15,1.0,0.06666666666666667
22,1.0,0.045454545454545456
10,4.0,0.4
11,0.0,0.0
20,3.0,0.15
132,36.0,0.2727272727272727
14,5.0,0.35714285714285715
43,7.0,0.16279069767441862
10,7.0,0.7
280,75.0,0.26785714285714285
21,6.0,0.2857142857142857
23,12.0,0.5217391304347826
12,0.0,0.0
21,1.0,0.047619047619047616
12,1.0,0.08333333333333333
25,2.0,0.08
25,8.0,0.32
11,7.0,0.6363636363636364
15,4.0,0.26666666666666666
149,52.0,0.348993288590604
26,10.0,0.38461538461538464
25,10.0,0.4
19,0.0,0.0
35,1.0,0.02857142857142857
15,7.0,0.4666666666666667
15,2.0,0.13333333333333333
26,6.0,0.23076923076923078
90,5.0,0.05555555555555555
30,5.0,0.16666666666666666
15,4.0,0.26666666666666666
120,8.0,0.06666666666666667
17,3.0,0.17647058823529413
10,0.0,0.0
199,37.0,0.18592964824120603
58,13.0,0.22413793103448276
45,9.0,0.2
18,2.0,0.1111111111111111
76,4.0,0.05263157894736842
100,0.0,0.0
60,2.0,0.03333333333333333
22,2.0,0.09090909090909091
11,3.0,0.2727272727272727
10,0.0,0.0
13,0.0,0.0
33,8.0,0.24242424242424243
13,8.0,0.6153846153846154
16,5.0,0.3125
46,9.0,0.1956521739130435
39,11.0,0.28205128205128205
15,3.0,0.2
22,4.0,0.18181818181818182
13,4.0,0.3076923076923077
33,12.0,0.36363636363636365
17,2.0,0.11764705882352941
38,2.0,0.05263157894736842
11,0.0,0.0
144,21.0,0.14583333333333334
24,4.0,0.16666666666666666
28,4.0,0.14285714285714285
36,6.0,0.16666666666666666
15,4.0,0.26666666666666666
12,3.0,0.25
81,7.0,0.08641975308641975
28,0.0,0.0
47,29.0,0.6170212765957447
10,1.0,0.1
13,1.0,0.07692307692307693
15,1.0,0.06666666666666667
22,2.0,0.09090909090909091
10,3.0,0.3
13,1.0,0.07692307692307693
10,1.0,0.1
17,5.0,0.29411764705882354
17,1.0,0.058823529411764705
10,2.0,0.2
10,1.0,0.1
13,2.0,0.15384615384615385
10,1.0,0.1
34,0.0,0.0
33,4.0,0.12121212121212122
12,0.0,0.0
14,1.0,0.07142857142857142
118,9.0,0.07627118644067797
105,50.0,0.47619047619047616
16,1.0,0.0625
47,25.0,0.5319148936170213
146,6.0,0.0410958904109589
19,10.0,0.5263157894736842
23,0.0,0.0
11,2.0,0.18181818181818182
11,3.0,0.2727272727272727
24,5.0,0.20833333333333334
12,0.0,0.0
12,5.0,0.4166666666666667
11,1.0,0.09090909090909091
18,1.0,0.05555555555555555
85,10.0,0.11764705882352941
116,8.0,0.06896551724137931
32,1.0,0.03125
14,1.0,0.07142857142857142
17,2.0,0.11764705882352941
26,4.0,0.15384615384615385
50,8.0,0.16
11,1.0,0.09090909090909091
12,2.0,0.16666666666666666
22,3.0,0.13636363636363635
28,0.0,0.0
10,2.0,0.2
25,1.0,0.04
64,6.0,0.09375
12,0.0,0.0
26,9.0,0.34615384615384615
77,5.0,0.06493506493506493
12,7.0,0.5833333333333334
33,10.0,0.30303030303030304
12,3.0,0.25
10,2.0,0.2
12,0.0,0.0
68,14.0,0.20588235294117646
12,1.0,0.08333333333333333
10,3.0,0.3
10,4.0,0.4
54,11.0,0.2037037037037037
19,8.0,0.42105263157894735
37,7.0,0.1891891891891892
19,3.0,0.15789473684210525
12,6.0,0.5
10,2.0,0.2
15,4.0,0.26666666666666666
11,0.0,0.0
70,0.0,0.0
36,12.0,0.3333333333333333
23,13.0,0.5652173913043478
146,21.0,0.14383561643835616
11,1.0,0.09090909090909091
10,2.0,0.2
34,7.0,0.20588235294117646
12,2.0,0.16666666666666666
22,4.0,0.18181818181818182
13,6.0,0.46153846153846156
43,16.0,0.37209302325581395
10,1.0,0.1
14,2.0,0.14285714285714285
12,1.0,0.08333333333333333
65,12.0,0.18461538461538463
25,0.0,0.0
35,1.0,0.02857142857142857
18,2.0,0.1111111111111111
14,4.0,0.2857142857142857
30,4.0,0.13333333333333333
15,0.0,0.0
14,2.0,0.14285714285714285
12,4.0,0.3333333333333333
12,0.0,0.0
69,17.0,0.2463768115942029
57,4.0,0.07017543859649122
414,37.0,0.0893719806763285
13,4.0,0.3076923076923077
12,1.0,0.08333333333333333
14,3.0,0.21428571428571427
14,1.0,0.07142857142857142
18,3.0,0.16666666666666666
11,2.0,0.18181818181818182
68,18.0,0.2647058823529412
11,1.0,0.09090909090909091
12,2.0,0.16666666666666666
14,0.0,0.0
14,6.0,0.42857142857142855
61,5.0,0.08196721311475409
112,10.0,0.08928571428571429
14,0.0,0.0
32,11.0,0.34375
22,5.0,0.22727272727272727
24,4.0,0.16666666666666666
124,28.0,0.22580645161290322
11,0.0,0.0
13,0.0,0.0
25,3.0,0.12
12,3.0,0.25
17,2.0,0.11764705882352941
595,130.0,0.2184873949579832
14,2.0,0.14285714285714285
38,1.0,0.02631578947368421
31,5.0,0.16129032258064516
46,13.0,0.2826086956521739
21,0.0,0.0
14,1.0,0.07142857142857142
16,1.0,0.0625
25,5.0,0.2
31,1.0,0.03225806451612903
22,0.0,0.0
45,8.0,0.17777777777777778
10,2.0,0.2
130,23.0,0.17692307692307693
76,9.0,0.11842105263157894
18,2.0,0.1111111111111111
27,12.0,0.4444444444444444
137,49.0,0.35766423357664234
18,0.0,0.0
15,0.0,0.0
30,3.0,0.1
13,4.0,0.3076923076923077
56,7.0,0.125
36,3.0,0.08333333333333333
15,0.0,0.0
76,2.0,0.02631578947368421
16,2.0,0.125
199,92.0,0.4623115577889447
10,0.0,0.0
35,0.0,0.0
11,6.0,0.5454545454545454
24,2.0,0.08333333333333333
11,0.0,0.0
133,19.0,0.14285714285714285
21,2.0,0.09523809523809523
13,7.0,0.5384615384615384
16,1.0,0.0625
59,7.0,0.11864406779661017
103,39.0,0.3786407766990291
19,0.0,0.0
13,2.0,0.15384615384615385
21,5.0,0.23809523809523808
10,1.0,0.1
48,11.0,0.22916666666666666
18,1.0,0.05555555555555555
14,3.0,0.21428571428571427
10,5.0,0.5
23,5.0,0.21739130434782608
13,8.0,0.6153846153846154
23,2.0,0.08695652173913043
29,8.0,0.27586206896551724
27,7.0,0.25925925925925924
52,1.0,0.019230769230769232
86,27.0,0.313953488372093
24,1.0,0.041666666666666664
12,0.0,0.0
24,0.0,0.0
15,2.0,0.13333333333333333
221,81.0,0.3665158371040724
52,14.0,0.2692307692307692
11,2.0,0.18181818181818182
225,52.0,0.2311111111111111
13,5.0,0.38461538461538464
36,9.0,0.25
40,4.0,0.1
36,1.0,0.027777777777777776
22,1.0,0.045454545454545456
20,3.0,0.15
19,0.0,0.0
11,1.0,0.09090909090909091
54,11.0,0.2037037037037037
173,43.0,0.24855491329479767
26,1.0,0.038461538461538464
15,2.0,0.13333333333333333
12,0.0,0.0
31,1.0,0.03225806451612903
29,6.0,0.20689655172413793
28,17.0,0.6071428571428571
352,22.0,0.0625
15,1.0,0.06666666666666667
71,25.0,0.352112676056338
137,21.0,0.15328467153284672
10,0.0,0.0
57,7.0,0.12280701754385964
53,19.0,0.3584905660377358
22,3.0,0.13636363636363635
34,15.0,0.4411764705882353
12,0.0,0.0
12,0.0,0.0
196,92.0,0.46938775510204084
23,3.0,0.13043478260869565
12,2.0,0.16666666666666666
12,0.0,0.0
35,14.0,0.4
40,4.0,0.1
81,23.0,0.2839506172839506
43,13.0,0.3023255813953488
25,5.0,0.2
48,0.0,0.0
17,0.0,0.0
13,1.0,0.07692307692307693
17,1.0,0.058823529411764705
27,10.0,0.37037037037037035
22,1.0,0.045454545454545456
16,10.0,0.625
27,1.0,0.037037037037037035
121,34.0,0.2809917355371901
54,12.0,0.2222222222222222
12,4.0,0.3333333333333333
10,2.0,0.2
12,0.0,0.0
13,2.0,0.15384615384615385
15,4.0,0.26666666666666666
14,7.0,0.5
15,5.0,0.3333333333333333
186,6.0,0.03225806451612903
13,3.0,0.23076923076923078
22,6.0,0.2727272727272727
59,4.0,0.06779661016949153
18,5.0,0.2777777777777778
15,1.0,0.06666666666666667
35,6.0,0.17142857142857143
34,3.0,0.08823529411764706
240,39.0,0.1625
65,16.0,0.24615384615384617
10,3.0,0.3
155,9.0,0.05806451612903226
30,15.0,0.5
250,2.0,0.008
19,4.0,0.21052631578947367
58,30.0,0.5172413793103449
10,4.0,0.4
16,7.0,0.4375
14,0.0,0.0
12,1.0,0.08333333333333333
21,5.0,0.23809523809523808
25,2.0,0.08
14,2.0,0.14285714285714285
11,5.0,0.45454545454545453
25,4.0,0.16
11,1.0,0.09090909090909091
90,15.0,0.16666666666666666
29,8.0,0.27586206896551724
10,0.0,0.0
10,3.0,0.3
16,0.0,0.0
11,2.0,0.18181818181818182
25,15.0,0.6
24,8.0,0.3333333333333333
16,5.0,0.3125
165,86.0,0.5212121212121212
24,0.0,0.0
81,12.0,0.14814814814814814
32,2.0,0.0625
217,99.0,0.45622119815668205
157,31.0,0.19745222929936307
52,4.0,0.07692307692307693
32,15.0,0.46875
12,0.0,0.0
18,1.0,0.05555555555555555
29,3.0,0.10344827586206896
15,2.0,0.13333333333333333
40,6.0,0.15
62,9.0,0.14516129032258066
14,0.0,0.0
66,3.0,0.045454545454545456
21,8.0,0.38095238095238093
10,3.0,0.3
15,3.0,0.2
50,9.0,0.18
12,5.0,0.4166666666666667
22,0.0,0.0
17,1.0,0.058823529411764705
10,3.0,0.3
30,1.0,0.03333333333333333
12,2.0,0.16666666666666666
31,15.0,0.4838709677419355
25,9.0,0.36
37,1.0,0.02702702702702703
30,14.0,0.4666666666666667
12,1.0,0.08333333333333333
40,2.0,0.05
19,0.0,0.0
32,1.0,0.03125
32,8.0,0.25
47,9.0,0.19148936170212766
29,11.0,0.3793103448275862
18,5.0,0.2777777777777778
22,0.0,0.0
12,1.0,0.08333333333333333
22,4.0,0.18181818181818182
37,3.0,0.08108108108108109
16,3.0,0.1875
15,4.0,0.26666666666666666
30,8.0,0.26666666666666666
17,4.0,0.23529411764705882
12,0.0,0.0
29,9.0,0.3103448275862069
72,3.0,0.041666666666666664
218,48.0,0.22018348623853212
24,5.0,0.20833333333333334
10,0.0,0.0
48,15.0,0.3125
23,7.0,0.30434782608695654
20,8.0,0.4
167,11.0,0.0658682634730539
17,3.0,0.17647058823529413
29,12.0,0.41379310344827586
11,1.0,0.09090909090909091
10,2.0,0.2
81,13.0,0.16049382716049382
32,1.0,0.03125
25,1.0,0.04
15,1.0,0.06666666666666667
52,10.0,0.19230769230769232
17,1.0,0.058823529411764705
71,7.0,0.09859154929577464
53,8.0,0.1509433962264151
10,2.0,0.2
67,19.0,0.2835820895522388
27,7.0,0.25925925925925924
12,2.0,0.16666666666666666
27,8.0,0.2962962962962963
24,10.0,0.4166666666666667
14,3.0,0.21428571428571427
83,3.0,0.03614457831325301
38,8.0,0.21052631578947367
60,7.0,0.11666666666666667
26,1.0,0.038461538461538464
12,5.0,0.4166666666666667
103,15.0,0.14563106796116504
42,2.0,0.047619047619047616
18,9.0,0.5
17,5.0,0.29411764705882354
168,23.0,0.13690476190476192
70,16.0,0.22857142857142856
84,12.0,0.14285714285714285
34,7.0,0.20588235294117646
285,58.0,0.20350877192982456
45,5.0,0.1111111111111111
36,4.0,0.1111111111111111
16,2.0,0.125
45,8.0,0.17777777777777778
13,1.0,0.07692307692307693
10,0.0,0.0
23,4.0,0.17391304347826086
11,2.0,0.18181818181818182
29,9.0,0.3103448275862069
17,0.0,0.0
12,3.0,0.25
13,0.0,0.0
115,28.0,0.24347826086956523
11,4.0,0.36363636363636365
64,28.0,0.4375
20,5.0,0.25
11,3.0,0.2727272727272727
60,2.0,0.03333333333333333
11,1.0,0.09090909090909091
99,3.0,0.030303030303030304
19,2.0,0.10526315789473684
49,5.0,0.10204081632653061
12,3.0,0.25
95,16.0,0.16842105263157894
10,0.0,0.0
11,2.0,0.18181818181818182
51,8.0,0.1568627450980392
184,47.0,0.2554347826086957
12,1.0,0.08333333333333333
10,4.0,0.4
22,2.0,0.09090909090909091
13,1.0,0.07692307692307693
47,10.0,0.2127659574468085
39,13.0,0.3333333333333333
38,3.0,0.07894736842105263
25,3.0,0.12
98,10.0,0.10204081632653061
11,0.0,0.0
32,16.0,0.5
30,8.0,0.26666666666666666
24,7.0,0.2916666666666667
39,11.0,0.28205128205128205
19,0.0,0.0
10,3.0,0.3
17,2.0,0.11764705882352941
153,23.0,0.1503267973856209
14,0.0,0.0
25,22.0,0.88
35,4.0,0.11428571428571428
277,15.0,0.05415162454873646
24,3.0,0.125
10,1.0,0.1
62,20.0,0.3225806451612903
34,1.0,0.029411764705882353
18,6.0,0.3333333333333333
70,18.0,0.2571428571428571
41,4.0,0.0975609756097561
11,2.0,0.18181818181818182
169,51.0,0.30177514792899407
15,6.0,0.4
16,0.0,0.0
78,2.0,0.02564102564102564
11,0.0,0.0
35,9.0,0.2571428571428571
36,8.0,0.2222222222222222
31,9.0,0.2903225806451613
13,1.0,0.07692307692307693
27,10.0,0.37037037037037035
16,2.0,0.125
10,0.0,0.0
23,0.0,0.0
18,1.0,0.05555555555555555
11,1.0,0.09090909090909091
226,55.0,0.24336283185840707
46,6.0,0.13043478260869565
10,2.0,0.2
29,0.0,0.0
23,1.0,0.043478260869565216
25,1.0,0.04
14,3.0,0.21428571428571427
10,1.0,0.1
43,2.0,0.046511627906976744
20,0.0,0.0
89,36.0,0.4044943820224719
54,16.0,0.2962962962962963
64,12.0,0.1875
16,0.0,0.0
27,3.0,0.1111111111111111
13,0.0,0.0
22,1.0,0.045454545454545456
27,1.0,0.037037037037037035
23,3.0,0.13043478260869565
12,2.0,0.16666666666666666
17,1.0,0.058823529411764705
11,1.0,0.09090909090909091
22,0.0,0.0
21,6.0,0.2857142857142857
10,2.0,0.2
172,17.0,0.09883720930232558
65,14.0,0.2153846153846154
20,0.0,0.0
24,16.0,0.6666666666666666
